conv_id,emotion,kor_emotion,context,kor_context,factor
hit:11977_conv:23955,embarrassed,당황스러운,I walked out of the grocery store yesterday after checking out and realized the stuff on the bottom of the cart wasn't paid for.  I was in too big of a hurry to go back inside to pay for it.  Now I feel really bad about it.,나는 어제 체크 아웃 후 식료품 점을 나왔고 카트 바닥에있는 물건이 지불되지 않았다는 것을 깨달았습니다. 나는 그것을 지불하기 위해 내부로 돌아가기에는 너무 서두르고 있었다. 지금은 정말 기분이 나쁩니다.,카트 바닥에있는 물건이 지불되지 않았다는 것을
hit:11980_conv:23960,joyful,즐거운,I was very happy when I found that I am getting a bonus from my employer.,고용주로부터 보너스를 받고 있다는 사실을 알게 되어 매우 기뻤다.,고용주로부터 보너스를 받고 있다는 사실을 알게 되어
hit:11984_conv:23968,disappointed,실망한,"When I lost my parents, when they both passed away within a year of each other.","내가 부모님을 잃었을 때, 두 분 다 1년 이내에 돌아가셨을 때.",내가 부모님을 잃었을 때
hit:11988_conv:23977,hopeful,희망에 찬,I just started planting a new garden. I should start seeing something grow in a couples of weeks.,나는 새로운 정원을 심기 시작했습니다. 나는 몇 주 안에 성장하는 것을 보기 시작해야 합니다.,몇 주 안에 성장하는 것을
hit:11998_conv:23996,afraid,두려워하는,I just finished the class to get my real estate license. I just hope I know enough to pass the state exam.,부동산 면허 취득을 위해 수업을 마쳤습니다. 나는 단지 내가 국가 시험에 합격할 만큼 충분히 알기를 바랍니다.,국가 시험에 합격할 만큼
hit:12000_conv:24001,trusting,신뢰하는,"I asked my friend to get some stuff for a party, knew I could count on him though.",친구에게 파티를 위해 물건을 좀 가져다 달라고 했는데 그에게 의지할 수 있다는 걸 알았다.,친구에게
hit:12001_conv:24003,embarrassed,당황스러운,"Once upon a time, I had to write a paper for an English assignment. I decided to procrastinate on the assignment and did not read the literature I was supposed to. I decided to use the internet to help me write my paper and my paper was flagged for plagiarism. I felt so bad for not taking the time out to read my assignment.",옛날 옛적에 나는 영어 과제를 위해 논문을 작성해야 했습니다. 나는 임무를 미루기로 결정했고 내가 읽어야 하는 출판물을 읽지 않았습니다. 나는 내 논문을 작성하는 데 도움을 주기 위해 인터넷을 사용하기로 결정했고 내 논문은 표절로 신고되었습니다. 시간을 내어 과제물을 읽지 못한 것이 너무 안타까웠습니다.,내 논문은 표절로 신고되었습니다
hit:12015_conv:24030,embarrassed,당황스러운,"I blamed my oldest son for losing my headphones, but it turns out it was my fault.",나는 내 헤드폰을 잃어버린 것에 대해 큰 아들을 비난했지만 그것은 내 잘못으로 밝혀졌습니다.,나는 내 헤드폰을 잃어버린 것에 대해 큰 아들을 비난했지만 그것은 내 잘못으로 밝혀졌습니다.
hit:12019_conv:24039,sentimental,감상적인,I miss the 90s. I wish I could go back.,90년대가 그리워요. 돌아갈 수 있으면 좋겠습니다.,90년대가
hit:12023_conv:24046,prepared,준비된,It was my first time taking the DMV test. I went there rather early and aced the test.,DMV 시험은 처음 봤습니다. 나는 조금 일찍 거기에 가서 시험에 응했다.,DMV 시험은
hit:12044_conv:24089,hopeful,희망에 찬,I had a great job interview the other day. Im really feeling good about how it went.,나는 다른 날 좋은 면접을 봤다. 어떻게 진행되었는지 정말 기분이 좋습니다.,면접을
hit:12045_conv:24090,disappointed,실망한,My cat passed away the other day. I've been so distraught over it.,제 고양이가 다른 날 세상을 떠났습니다. 나는 그것에 대해 너무 당황했습니다.,제 고양이가 다른 날 세상을 떠났습니다
hit:12045_conv:24091,jealous,질투하는,I've always felt like I have a harder life than most people.,나는 항상 내가 대부분의 사람들보다 더 힘든 삶을 살고 있다고 느꼈습니다.,나는 항상 내가 대부분의 사람들보다 더 힘든 삶을 살고 있다고 느꼈습니다.
hit:12050_conv:24100,jealous,질투하는,My friend got a new truck. Its the kind of truck I wanted to which makes me feel envious,내 친구는 새 트럭을 구했다 내가 원하는 그런 트럭이 부러워하는 것 같다,내 친구는 새 트럭을 구했다
hit:12058_conv:24117,sentimental,감상적인,This time of the year makes me think of my dad. We loved watching football together,올해 이맘때가 아빠를 떠올리게 한다. 우리는 함께 축구를 보는 것을 좋아했다,우리는 함께 축구를 보는 것을 좋아했다
hit:12074_conv:24149,confident,확신하는,I have my first test in my class on Monday.  I have studied a lot and feel more than ready for it!,월요일에 수업에서 첫 시험이 있습니다. 나는 많이 공부했고 준비가 된 것 이상으로 느낀다!,시험이
hit:12085_conv:24171,afraid,두려워하는,I heard a coworker talking about welfare and other social support in a very negative light. I was offended  but decided to hold my tongue.,직장 동료가 복지 및 기타 사회적 지원에 대해 매우 부정적인 시각으로 이야기하는 것을 들었습니다. 나는 기분이 상했지만 혀를 참기로 했다.,직장 동료가 복지 및 기타 사회적 지원에 대해 매우 부정적인 시각으로 이야기하는 것을 들었습니다
hit:12094_conv:24189,anticipating,기대하는,preparing for a trip.,여행을 준비하다,여행을
hit:12095_conv:24191,excited,흥분한,"I am super pumped for the new super smash bros, I hope it is as great as it looks",나는 새로운 슈퍼 스매시 브라더스에 대해 매우 펌핑됩니다. 그것이 보이는 것만큼 훌륭하기를 바랍니다.,새로운 슈퍼 스매시 브라더스에 대해
hit:12098_conv:24197,trusting,신뢰하는,I have been loyal to my girlfriend of almost 3 years now,거의 3년 가까이 된 여자친구에게 충실했습니다,3년 가까이 된 여자친구에게
hit:12102_conv:24205,caring,돌보는,I just had a son and i feel like a dad for the first time in my life,나는 방금 아들을 낳았고 나는 내 인생에서 처음으로 아빠가 된 기분이 들었습니다,아들을
hit:12103_conv:24206,afraid,두려워하는,I told my daughter I would watch a scary movie with her tonight. I don't think I can,나는 딸에게 오늘 밤 그녀와 무서운 영화를 보겠다고 말했다 제가 할 수 없을 것 같아요,무서운 영화를
hit:12108_conv:24216,afraid,두려워하는,"I decided to change jobs lately, but I am now not sure I will adapt to this new job.",최근 일자리를 바꾸기로 했는데 이제는 이 새로운 일에 적응할지 모르겠다.,새로운 일에 적응할지
hit:12108_conv:24217,lonely,외로운,Having kids takes away a lot of your free time. I someties feel pretty alone.,아이를 갖는 것은 여가 시간을 많이 빼앗아갑니다. 나는 때때로 꽤 혼자라고 느낀다.,아이를 갖는 것은 여가 시간을 많이 빼앗아갑니다
hit:12115_conv:24231,joyful,즐거운,I have wanted kids all my life. I finally gave birth to my first child! This is that happiest I have ever been.,나는 평생 동안 아이들을 원했습니다. 드디어 첫 아이를 낳았어요! 이것은 내가 이제까지 가장 행복한 것입니다.,첫 아이를 낳았어요
hit:12121_conv:24242,embarrassed,당황스러운,When I was a little kid I almost drowned in front of 100 people.  I was more embarrassed than scared to be honest,저는 어렸을 때 100명 앞에서 거의 익사할 뻔했습니다. 솔직히 무서워서 더 부끄러웠어,100명 앞에서 거의 익사할 뻔했습니다
hit:12130_conv:24260,embarrassed,당황스러운,It was my last cash and I went into subway bought a sandwich came out and it fell.,마지막 현금이었고 지하철에 들어가서 샌드위치를 샀다가 나왔다가 떨어졌다.,마지막 현금이었고###떨어졌다
hit:12142_conv:24284,content,만족하는,"This weekend was very stressful at work, but I have been able to relax during the weekend and read good books.",이번 주말은 직장에서 매우 스트레스가 많았지만 주말 동안 휴식을 취하고 좋은 책을 읽을 수 있었다.,주말 동안 휴식을 취하고 좋은 책을 읽을 수 있었다
hit:12143_conv:24286,disappointed,실망한,I felt let down by the Patriots when they lost to the Eagles...but I had to give them props since they were the underdogs,패트리어츠가 이글스에게 졌을 때 실망했지만... 그들이 약자였기 때문에 나는 그들에게 소품을 주어야 했다.,패트리어츠가 이글스에게 졌을 때
hit:12159_conv:24318,caring,돌보는,"I recently had surgery for a kidney stone.  I am so thankful for my wife who took such good care of me after the surgery.  I was under her care for two weeks, but she was so considerate to all my needs.",나는 최근에 신장 결석으로 수술을 받았습니다. 수술 후 잘 챙겨준 아내에게 너무 감사하다. 나는 2주 동안 그녀의 보살핌을 받았지만 그녀는 나의 모든 필요에 대해 매우 사려깊었습니다.,아내에게
hit:12165_conv:24331,afraid,두려워하는,I have a surgery coming up on Monday.,나는 월요일에 수술을 받는다,수술을
hit:12167_conv:24334,prepared,준비된,I am going to the beach tomorrow and I believe I have packed everything we will be needing there.,내일 해변에 갈 예정이고 그곳에서 필요한 모든 것을 다 챙겼다고 믿습니다.,해변에 갈
hit:12177_conv:24355,trusting,신뢰하는,I completed a qualifying test for a requester.  I am waiting to hear back whether or not I passed.  I hope I did.,요청자에 대한 자격 테스트를 완료했습니다. 합격했는지 안했는지 답변을 기다리고 있습니다. 내가 그랬으면 좋겠어.,자격 테스트를
hit:12181_conv:24363,angry,화난,I was at work and my friend left to go to the bathroom and didn't come back for what seemed like 30 minutes! There were so many customers that I had to deal with!,나는 직장에 있었고 친구가 화장실에 가려고 떠나 30분 동안 돌아오지 않았다! 너무 많은 고객이 있어서 내가 감당해야 했어!,친구가 화장실에 가려고 떠나 30분 동안 돌아오지 않았다
hit:12184_conv:24369,hopeful,희망에 찬,I am confident I will soon find a well paying job that will allow me to pay my student dent.,나는 곧 내 학생 덴트를 지불할 수 있는 좋은 보수 직업을 찾을 것이라고 확신합니다.,좋은 보수 직업을 찾을 것이라고
hit:12217_conv:24434,excited,흥분한,I am going on a trip with my best friend next month. We are going to vegas! I cannot wait.,다음 달에 가장 친한 친구와 여행을 갈 거예요. 우리는 라스베가스에 갈거야! 저는 기다릴 수 없어요.,가장 친한 친구와 여행을 갈 거예요
